START,2022/02/27,14:01:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
610,DCV,01.8403,V,,,,,,,,
611,DCV,01.8401,V,,,,,,,,
612,DCV,01.8398,V,,,,,,,,
613,DCV,01.8395,V,,,,,,,,
614,DCV,01.8392,V,,,,,,,,
615,DCV,01.8387,V,,,,,,,,
616,DCV,01.8384,V,,,,,,,,
617,DCV,01.8382,V,,,,,,,,
618,DCV,01.8377,V,,,,,,,,
619,DCV,01.8373,V,,,,,,,,
620,DCV,01.8371,V,,,,,,,,
621,DCV,01.8368,V,,,,,,,,
622,DCV,01.8364,V,,,,,,,,
623,DCV,01.8361,V,,,,,,,,
624,DCV,01.8357,V,,,,,,,,
625,DCV,01.8353,V,,,,,,,,
626,DCV,01.8351,V,,,,,,,,
627,DCV,01.8348,V,,,,,,,,
628,DCV,01.8345,V,,,,,,,,
629,DCV,01.8341,V,,,,,,,,
630,DCV,01.8338,V,,,,,,,,
